cycle,ambient_temperature,datetime,capacity,voltage_measured,current_measured,temperature_measured,current_load,voltage_load,time,batteryID
46969,24,5/25/2008 1:06,1.211102679,3.62738467,-0.00089544,36.96151053,0.0006,0,2479.391,2
46970,24,5/25/2008 1:06,1.211102679,3.630924062,-0.003260586,36.80653824,0.0006,0,2489.031,2
46971,24,5/25/2008 1:06,1.211102679,3.633914936,-0.003689494,36.66536394,0.0006,0,2498.703,2
46972,24,5/25/2008 1:06,1.211102679,3.637372939,-0.004471676,36.52445817,0.0006,0,2508.375,2
46973,24,5/25/2008 1:06,1.211102679,3.640175443,-0.003536864,36.38856198,0.0006,0,2518.047,2
46974,24,5/25/2008 1:06,1.211102679,3.642601265,-0.001380117,36.25062219,0.0006,0,2527.625,2
46975,24,5/25/2008 1:06,1.211102679,3.645156262,-0.000733004,36.09549476,0.0006,0,2537.266,2
46976,24,5/25/2008 1:06,1.211102679,3.647667182,-0.000903291,35.9838407,0.0006,0,2546.875,2
46977,24,5/25/2008 1:06,1.211102679,3.649912704,-0.004648885,35.84209182,0.0006,0,2556.516,2
46978,24,5/25/2008 1:06,1.211102679,3.652112119,-0.000905527,35.72574773,0.0006,0,2566.203,2
46979,24,5/25/2008 1:06,1.211102679,3.654206139,-0.00331082,35.59969529,0.0008,0,2575.875,2
46980,24,5/25/2008 1:06,1.211102679,3.656179545,-0.000647859,35.46878436,0.0006,0,2585.516,2
46981,24,5/25/2008 1:06,1.211102679,3.658278389,-0.007482885,35.34759836,0.0008,0,2595.125,2
46982,24,5/25/2008 1:06,1.211102679,3.659891259,-0.000898462,35.21998811,0.0006,0,2604.766,2
46983,24,5/25/2008 1:06,1.211102679,3.661761947,-0.000885142,35.10525781,0.0006,0,2614.406,2
46984,24,5/25/2008 1:06,1.211102679,3.663277455,-0.00336217,34.97877004,0.0006,0,2624.047,2
46985,24,5/25/2008 1:06,1.211102679,3.665081092,-0.001494691,34.86655379,0.0006,0,2633.656,2
46986,24,5/25/2008 1:06,1.211102679,3.666410005,0.001199209,34.74487985,0.0006,0,2643.406,2
46987,24,5/25/2008 1:06,1.211102679,3.667921426,-0.004354183,34.63126911,0.0006,0,2653.156,2
46988,24,5/25/2008 1:06,1.211102679,3.669576168,-0.003944522,34.49661485,0.0006,0,2663.016,2
46989,24,5/25/2008 1:06,1.211102679,3.670929843,-0.000632563,34.39571095,0.0006,0,2672.781,2
46990,24,5/25/2008 1:06,1.211102679,3.672260655,-0.000300116,34.26387863,0.0006,0,2682.547,2
46991,24,5/25/2008 1:06,1.211102679,3.673559868,-0.000567452,34.15498695,0.0006,0,2692.312,2
46992,24,5/25/2008 1:06,1.211102679,3.676205555,-0.000539998,34.0411397,0.0006,0,2702.094,2
46993,24,5/25/2008 1:06,1.211102679,3.676154441,0.000750131,33.93807656,0.0006,0,2711.891,2
46994,24,5/25/2008 1:06,1.211102679,3.676948184,-0.003186457,33.83501572,0.0006,0,2721.672,2
46995,24,5/25/2008 1:06,1.211102679,3.678086089,-0.00222663,33.72659807,0.0006,0,2731.453,2
46996,24,5/25/2008 1:06,1.211102679,3.679444241,-0.0017962,33.6198139,0.0006,0,2741.281,2
46997,24,5/25/2008 1:06,1.211102679,3.680373319,0.000145271,33.51474926,0.0006,0,2751.062,2
46998,24,5/25/2008 1:06,1.211102679,3.681606104,-0.002793595,33.41598384,0.0006,0,2760.859,2
46999,24,5/25/2008 1:06,1.211102679,3.682196344,-0.000747851,33.32357726,0.0006,0,2770.609,2
47000,24,5/25/2008 1:06,1.211102679,3.683234787,-0.003947831,33.21646031,0.0006,0,2780.359,2
47001,24,5/25/2008 1:06,1.211102679,3.684168341,-0.000929841,33.13135859,0.0006,0,2790.125,2
47002,24,5/25/2008 1:06,1.211102679,3.685128966,-0.002917251,33.03014433,0.0006,0,2799.875,2
47003,24,5/25/2008 1:06,1.211102679,3.685631294,-0.004055358,32.93659922,0.0006,0,2809.641,2
47004,24,5/25/2008 1:06,1.211102679,3.686609623,-0.002806741,32.85539211,0.0006,0,2819.437,2
47005,24,5/25/2008 5:57,1.205615977,4.181277236,-0.001073291,23.66231578,0.0006,0,0,2
47006,24,5/25/2008 5:57,1.205615977,4.181424135,-0.004310213,23.67023191,0.0006,4.197,9.36,2
47007,24,5/25/2008 5:57,1.205615977,3.919464808,-2.011554183,23.73031651,1.9988,2.979,19.5,2
47008,24,5/25/2008 5:57,1.205615977,3.891430421,-2.009987626,23.83347661,1.9988,2.962,28.875,2
47009,24,5/25/2008 5:57,1.205615977,3.86938392,-2.009128462,23.93749269,1.9988,2.941,38.235,2
47010,24,5/25/2008 5:57,1.205615977,3.850489035,-2.011781829,24.06031048,1.9988,2.924,47.594,2
47011,24,5/25/2008 5:57,1.205615977,3.834139537,-2.010774304,24.17501654,1.9988,2.908,56.922,2
47012,24,5/25/2008 5:57,1.205615977,3.819463664,-2.007750338,24.29372614,1.9988,2.895,66.297,2
47013,24,5/25/2008 5:57,1.205615977,3.806054131,-2.010408533,24.42198282,1.9988,2.885,75.672,2
47014,24,5/25/2008 5:57,1.205615977,3.794153253,-2.01204658,24.55288746,1.9988,2.873,85.032,2
47015,24,5/25/2008 5:57,1.205615977,3.783334109,-2.011561135,24.66941695,1.9988,2.862,94.407,2
47016,24,5/25/2008 5:57,1.205615977,3.77321629,-2.009987819,24.7839837,1.9988,2.853,103.766,2
47017,24,5/25/2008 5:57,1.205615977,3.763987077,-2.009130432,24.91700816,1.9988,2.845,113.157,2
47018,24,5/25/2008 5:57,1.205615977,3.756073936,-2.008028759,25.03651168,1.9988,2.838,122.516,2
47019,24,5/25/2008 5:57,1.205615977,3.747940317,-2.010716327,25.17620605,1.9988,2.831,131.875,2
47020,24,5/25/2008 5:57,1.205615977,3.740695531,-2.011565721,25.30360001,1.9988,2.824,141.219,2
47021,24,5/25/2008 5:57,1.205615977,3.73394129,-2.010268971,25.42325883,1.9988,2.818,150.61,2
47022,24,5/25/2008 5:57,1.205615977,3.727712536,-2.009271034,25.54017472,1.9988,2.812,159.985,2
47023,24,5/25/2008 5:57,1.205615977,3.722033309,-2.012294863,25.67087079,1.9988,2.806,169.297,2
47024,24,5/25/2008 5:57,1.205615977,3.71590312,-2.008025204,25.79123346,1.9988,2.801,178.625,2
47025,24,5/25/2008 5:57,1.205615977,3.71032609,-2.00956994,25.9219048,1.9988,2.795,187.954,2
47026,24,5/25/2008 5:57,1.205615977,3.705131597,-2.010821216,26.04833799,1.9988,2.791,197.329,2
47027,24,5/25/2008 5:57,1.205615977,3.699939739,-2.011386314,26.15752698,1.9988,2.785,206.719,2
47028,24,5/25/2008 5:57,1.205615977,3.694533688,-2.011191902,26.28359653,1.9988,2.781,216.047,2
47029,24,5/25/2008 5:57,1.205615977,3.689262392,-2.008445019,26.40716032,1.9988,2.775,225.407,2
47030,24,5/25/2008 5:57,1.205615977,3.684291348,-2.009318702,26.52759814,1.9988,2.771,234.75,2
47031,24,5/25/2008 5:57,1.205615977,3.67906033,-2.009385926,26.64371735,1.9988,2.765,244.11,2
47032,24,5/25/2008 5:57,1.205615977,3.673880012,-2.011603233,26.76243081,1.9988,2.761,253.454,2
47033,24,5/25/2008 5:57,1.205615977,3.668413926,-2.011115605,26.88895154,1.9988,2.756,262.891,2
47034,24,5/25/2008 5:57,1.205615977,3.663425764,-2.009832378,27.00377462,1.9988,2.751,272.235,2
47035,24,5/25/2008 5:57,1.205615977,3.658067625,-2.010238095,27.12261503,1.9988,2.745,281.594,2
47036,24,5/25/2008 5:57,1.205615977,3.652621438,-2.008041683,27.23766134,1.9988,2.741,290.954,2
47037,24,5/25/2008 5:57,1.205615977,3.647384457,-2.010292134,27.33819333,1.9988,2.735,300.329,2
47038,24,5/25/2008 5:57,1.205615977,3.641864711,-2.010665328,27.44500761,1.9988,2.73,309.704,2
47039,24,5/25/2008 5:57,1.205615977,3.636607952,-2.010677332,27.56026021,1.9988,2.725,319.047,2
47040,24,5/25/2008 5:57,1.205615977,3.631153498,-2.01027188,27.6650256,1.9988,2.72,328.438,2
47041,24,5/25/2008 5:57,1.205615977,3.626112204,-2.010143461,27.7457046,1.9988,2.715,337.75,2
47042,24,5/25/2008 5:57,1.205615977,3.620512202,-2.010226085,27.83933861,1.9988,2.709,347.157,2
47043,24,5/25/2008 5:57,1.205615977,3.615166948,-2.012583433,27.93673559,1.9988,2.704,356.532,2
47044,24,5/25/2008 5:57,1.205615977,3.61001028,-2.012360765,28.01406863,1.9988,2.699,365.907,2
47045,24,5/25/2008 5:57,1.205615977,3.605025012,-2.009359781,28.08454432,1.9988,2.694,375.297,2
47046,24,5/25/2008 5:57,1.205615977,3.600077353,-2.008247089,28.14516711,1.9988,2.689,384.657,2
47047,24,5/25/2008 5:57,1.205615977,3.59515484,-2.010438374,28.21864337,1.9988,2.684,393.985,2
47048,24,5/25/2008 5:57,1.205615977,3.590757108,-2.009213595,28.27834393,1.9988,2.679,403.329,2
47049,24,5/25/2008 5:57,1.205615977,3.586267841,-2.009091688,28.34982493,1.9988,2.675,412.672,2
47050,24,5/25/2008 5:57,1.205615977,3.581860683,-2.010703349,28.39846667,1.9988,2.671,422.11,2
47051,24,5/25/2008 5:57,1.205615977,3.577548498,-2.011474769,28.44973806,1.9988,2.666,431.454,2
47052,24,5/25/2008 5:57,1.205615977,3.573487201,-2.01051087,28.48953538,1.9988,2.663,440.829,2
47053,24,5/25/2008 5:57,1.205615977,3.569332631,-2.00893885,28.54617194,1.9988,2.658,450.157,2
47054,24,5/25/2008 5:57,1.205615977,3.565320648,-2.009977316,28.59015721,1.9988,2.654,459.594,2
47055,24,5/25/2008 5:57,1.205615977,3.5612933,-2.01068773,28.61792057,1.9988,2.651,468.922,2
47056,24,5/25/2008 5:57,1.205615977,3.557105415,-2.012204247,28.66387809,1.9988,2.647,478.329,2
47057,24,5/25/2008 5:57,1.205615977,3.553373045,-2.011875399,28.71474004,1.9988,2.643,487.688,2
47058,24,5/25/2008 5:57,1.205615977,3.54925834,-2.009867105,28.75835235,1.9988,2.639,497.063,2
47059,24,5/25/2008 5:57,1.205615977,3.545459368,-2.009377268,28.8200252,1.9988,2.635,506.438,2
47060,24,5/25/2008 5:57,1.205615977,3.541845655,-2.010261198,28.85426655,1.9988,2.631,515.797,2
47061,24,5/25/2008 5:57,1.205615977,3.538009146,-2.010680359,28.90835575,1.9988,2.627,525.157,2
47062,24,5/25/2008 5:57,1.205615977,3.534096159,-2.010049447,28.95757236,1.9988,2.624,534.563,2
47063,24,5/25/2008 5:57,1.205615977,3.530249834,-2.009497165,28.99200646,1.9988,2.62,543.875,2
47064,24,5/25/2008 5:57,1.205615977,3.526498261,-2.01051303,29.04542368,1.9988,2.616,553.25,2
47065,24,5/25/2008 5:57,1.205615977,3.52239256,-2.008504884,29.09527022,1.9988,2.612,562.625,2
47066,24,5/25/2008 5:57,1.205615977,3.51894033,-2.008750211,29.15964174,1.9988,2.608,572,2
47067,24,5/25/2008 5:57,1.205615977,3.515460062,-2.009425504,29.21805511,1.9988,2.605,581.329,2
47068,24,5/25/2008 5:57,1.205615977,3.511591983,-2.008626058,29.27013247,1.9988,2.601,590.75,2
47069,24,5/25/2008 5:57,1.205615977,3.507785162,-2.008670088,29.32047521,1.9988,2.597,600.11,2
47070,24,5/25/2008 5:57,1.205615977,3.503886097,-2.011346944,29.38267393,1.9988,2.594,609.485,2
47071,24,5/25/2008 5:57,1.205615977,3.500665834,-2.011022431,29.457518,1.9988,2.59,618.86,2
47072,24,5/25/2008 5:57,1.205615977,3.496982654,-2.008983569,29.50535908,1.9988,2.587,628.219,2
47073,24,5/25/2008 5:57,1.205615977,3.493531564,-2.011426444,29.58288522,1.9988,2.584,637.579,2
47074,24,5/25/2008 5:57,1.205615977,3.490049293,-2.00690678,29.64395133,1.9988,2.58,646.922,2
47075,24,5/25/2008 5:57,1.205615977,3.4865611,-2.012563901,29.70953042,1.9988,2.576,656.266,2
47076,24,5/25/2008 5:57,1.205615977,3.483109128,-2.008340274,29.76744842,1.9988,2.573,665.672,2
47077,24,5/25/2008 5:57,1.205615977,3.479795155,-2.008639781,29.82740505,1.9988,2.57,675.063,2
47078,24,5/25/2008 5:57,1.205615977,3.476477458,-2.009987737,29.89312536,1.9988,2.566,684.407,2
47079,24,5/25/2008 5:57,1.205615977,3.473136602,-2.010046687,29.9670127,1.9988,2.562,693.782,2
47080,24,5/25/2008 5:57,1.205615977,3.470065632,-2.010607271,30.03969479,1.9988,2.56,703.141,2
47081,24,5/25/2008 5:57,1.205615977,3.466663727,-2.009965129,30.10438663,1.9988,2.556,712.5,2
47082,24,5/25/2008 5:57,1.205615977,3.463432022,-2.009832248,30.16401913,1.9988,2.553,721.86,2
47083,24,5/25/2008 5:57,1.205615977,3.460117007,-2.010644382,30.2311273,1.9988,2.55,731.204,2
47084,24,5/25/2008 5:57,1.205615977,3.457080117,-2.009164223,30.30742162,1.9988,2.547,740.641,2
47085,24,5/25/2008 5:57,1.205615977,3.454130586,-2.01088354,30.36768299,1.9988,2.544,749.954,2
47086,24,5/25/2008 5:57,1.205615977,3.450674671,-2.009165043,30.42350778,1.9988,2.541,759.313,2
47087,24,5/25/2008 5:57,1.205615977,3.447681454,-2.008359625,30.49735498,1.9988,2.538,768.75,2
47088,24,5/25/2008 5:57,1.205615977,3.444666571,-2.008574687,30.56764637,1.9988,2.534,778.11,2
47089,24,5/25/2008 5:57,1.205615977,3.441505857,-2.009064455,30.62850314,1.9988,2.531,787.454,2
47090,24,5/25/2008 5:57,1.205615977,3.438475364,-2.011222634,30.68209905,1.9988,2.528,796.844,2
47091,24,5/25/2008 5:57,1.205615977,3.435766576,-2.010836596,30.76476287,1.9988,2.525,806.204,2
47092,24,5/25/2008 5:57,1.205615977,3.432460844,-2.005122898,30.81840735,1.9988,2.522,815.579,2
47093,24,5/25/2008 5:57,1.205615977,3.429809365,-2.010584223,30.87318227,1.9988,2.52,824.938,2
47094,24,5/25/2008 5:57,1.205615977,3.42694391,-2.008970331,30.95175886,1.9988,2.516,834.329,2
47095,24,5/25/2008 5:57,1.205615977,3.424125068,-2.008952034,31.02122479,1.9988,2.514,843.704,2
47096,24,5/25/2008 5:57,1.205615977,3.421314426,-2.011629454,31.07808013,1.9988,2.511,853.063,2
47097,24,5/25/2008 5:57,1.205615977,3.418106913,-2.007225505,31.15866545,1.9988,2.508,862.454,2
47098,24,5/25/2008 5:57,1.205615977,3.415451561,-2.010922237,31.20640032,1.9988,2.505,871.782,2
47099,24,5/25/2008 5:57,1.205615977,3.412598426,-2.008671826,31.27797405,1.9988,2.502,881.141,2
47100,24,5/25/2008 5:57,1.205615977,3.409821615,-2.00919863,31.33496871,1.9988,2.5,890.516,2
47101,24,5/25/2008 5:57,1.205615977,3.407225756,-2.01117825,31.41001087,1.9988,2.497,899.875,2
47102,24,5/25/2008 5:57,1.205615977,3.40431515,-2.009901766,31.47546629,1.9988,2.494,909.235,2
47103,24,5/25/2008 5:57,1.205615977,3.402020302,-2.008962331,31.53939702,1.9988,2.491,918.579,2
47104,24,5/25/2008 5:57,1.205615977,3.398909917,-2.009854404,31.60503999,1.9988,2.488,927.969,2
47105,24,5/25/2008 5:57,1.205615977,3.396333982,-2.01001302,31.66968529,1.9988,2.486,937.344,2
47106,24,5/25/2008 5:57,1.205615977,3.393779193,-2.010041966,31.74800622,1.9988,2.483,946.704,2
47107,24,5/25/2008 5:57,1.205615977,3.391071234,-2.009707296,31.80633583,1.9988,2.48,956.047,2
47108,24,5/25/2008 5:57,1.205615977,3.388455006,-2.009940137,31.86751997,1.9988,2.478,965.485,2
47109,24,5/25/2008 5:57,1.205615977,3.385745726,-2.011356227,31.92492101,1.999,2.475,974.829,2
47110,24,5/25/2008 5:57,1.205615977,3.383167446,-2.011710993,31.99321608,1.999,2.472,984.204,2
47111,24,5/25/2008 5:57,1.205615977,3.380650416,-2.010576356,32.06265855,1.9988,2.47,993.547,2
47112,24,5/25/2008 5:57,1.205615977,3.378122412,-2.0101898,32.12875465,1.9988,2.468,1002.938,2
47113,24,5/25/2008 5:57,1.205615977,3.375639266,-2.010515669,32.18622269,1.9988,2.465,1012.329,2
47114,24,5/25/2008 5:57,1.205615977,3.373085105,-2.009264975,32.23618071,1.9988,2.462,1021.672,2
47115,24,5/25/2008 5:57,1.205615977,3.370615942,-2.009971216,32.30392512,1.999,2.46,1031.032,2
47116,24,5/25/2008 5:57,1.205615977,3.36796073,-2.009299723,32.36666695,1.9988,2.457,1040.422,2
47117,24,5/25/2008 5:57,1.205615977,3.365769104,-2.009931428,32.42572956,1.9988,2.455,1049.75,2
47118,24,5/25/2008 5:57,1.205615977,3.363241177,-2.009093429,32.48924196,1.9988,2.452,1059.11,2
47119,24,5/25/2008 5:57,1.205615977,3.360875997,-2.012662832,32.55050682,1.9988,2.45,1068.516,2
47120,24,5/25/2008 5:57,1.205615977,3.358275581,-2.010948938,32.61362066,1.9988,2.448,1077.891,2
47121,24,5/25/2008 5:57,1.205615977,3.35614381,-2.00943153,32.67811087,1.9988,2.445,1087.25,2
47122,24,5/25/2008 5:57,1.205615977,3.353805708,-2.008428204,32.73132093,1.999,2.443,1096.625,2
47123,24,5/25/2008 5:57,1.205615977,3.35144046,-2.008776299,32.81251123,1.9988,2.44,1106.032,2
47124,24,5/25/2008 5:57,1.205615977,3.348889826,-2.008086364,32.8626286,1.999,2.438,1115.422,2
47125,24,5/25/2008 5:57,1.205615977,3.346783524,-2.011097102,32.92916001,1.9988,2.436,1124.766,2
47126,24,5/25/2008 5:57,1.205615977,3.344400381,-2.009746734,32.98781397,1.9988,2.434,1134.11,2
47127,24,5/25/2008 5:57,1.205615977,3.342242935,-2.011980513,33.05239859,1.999,2.432,1143.438,2
47128,24,5/25/2008 5:57,1.205615977,3.339904678,-2.011069418,33.11342387,1.9988,2.428,1152.829,2
47129,24,5/25/2008 5:57,1.205615977,3.337591107,-2.006531309,33.17012014,1.9988,2.426,1162.204,2
47130,24,5/25/2008 5:57,1.205615977,3.335365467,-2.009908365,33.23345158,1.9988,2.424,1171.547,2
47131,24,5/25/2008 5:57,1.205615977,3.333108435,-2.008070881,33.2954724,1.9988,2.422,1180.922,2
47132,24,5/25/2008 5:57,1.205615977,3.33110711,-2.011489589,33.35514574,1.999,2.42,1190.219,2
47133,24,5/25/2008 5:57,1.205615977,3.328817208,-2.012253569,33.4064802,1.9988,2.418,1199.594,2
47134,24,5/25/2008 5:57,1.205615977,3.326601208,-2.010253148,33.47522361,1.9988,2.415,1209.032,2
47135,24,5/25/2008 5:57,1.205615977,3.324380217,-2.012249583,33.54758509,1.9988,2.413,1218.422,2
47136,24,5/25/2008 5:57,1.205615977,3.322297589,-2.011721918,33.5948257,1.999,2.411,1227.766,2
47137,24,5/25/2008 5:57,1.205615977,3.320258264,-2.009620678,33.65139759,1.9988,2.409,1237.125,2
47138,24,5/25/2008 5:57,1.205615977,3.317928667,-2.011543435,33.71179427,1.9988,2.406,1246.485,2
47139,24,5/25/2008 5:57,1.205615977,3.315917813,-2.008764628,33.76766401,1.999,2.404,1255.829,2
47140,24,5/25/2008 5:57,1.205615977,3.313723591,-2.011550921,33.837189,1.9988,2.402,1265.235,2
47141,24,5/25/2008 5:57,1.205615977,3.311524466,-2.010764238,33.89140248,1.999,2.4,1274.594,2
47142,24,5/25/2008 5:57,1.205615977,3.309389895,-2.010272659,33.9533548,1.999,2.398,1283.985,2
47143,24,5/25/2008 5:57,1.205615977,3.307381378,-2.009846536,33.99890221,1.999,2.396,1293.329,2
47144,24,5/25/2008 5:57,1.205615977,3.305265895,-2.012347195,34.08370675,1.9988,2.394,1302.719,2
47145,24,5/25/2008 5:57,1.205615977,3.302967736,-2.011276879,34.14336917,1.9988,2.392,1312.079,2
47146,24,5/25/2008 5:57,1.205615977,3.301044772,-2.011599708,34.20579131,1.999,2.39,1321.375,2
47147,24,5/25/2008 5:57,1.205615977,3.298932748,-2.007582697,34.26293352,1.999,2.388,1330.75,2
47148,24,5/25/2008 5:57,1.205615977,3.296921992,-2.014788458,34.32408071,1.9988,2.386,1340.079,2
47149,24,5/25/2008 5:57,1.205615977,3.294478948,-2.010689943,34.39730227,1.999,2.383,1349.407,2
47150,24,5/25/2008 5:57,1.205615977,3.292772969,-2.010238923,34.44036659,1.9988,2.381,1358.766,2
47151,24,5/25/2008 5:57,1.205615977,3.290597805,-2.01113787,34.5087717,1.9988,2.378,1368.11,2
47152,24,5/25/2008 5:57,1.205615977,3.288363811,-2.010516937,34.56452434,1.9988,2.377,1377.469,2
47153,24,5/25/2008 5:57,1.205615977,3.286145271,-2.011702178,34.63283093,1.9988,2.374,1386.86,2
47154,24,5/25/2008 5:57,1.205615977,3.283942353,-2.009409738,34.6989115,1.999,2.372,1396.219,2
47155,24,5/25/2008 5:57,1.205615977,3.281819647,-2.009229846,34.75079895,1.999,2.37,1405.547,2
47156,24,5/25/2008 5:57,1.205615977,3.279814506,-2.008995758,34.80347579,1.9988,2.368,1414.969,2
47157,24,5/25/2008 5:57,1.205615977,3.277465807,-2.011211488,34.86516385,1.999,2.366,1424.313,2
47158,24,5/25/2008 5:57,1.205615977,3.275316331,-2.010951399,34.93392679,1.999,2.364,1433.704,2
47159,24,5/25/2008 5:57,1.205615977,3.273056159,-2.009304718,34.97808429,1.999,2.362,1443.063,2
47160,24,5/25/2008 5:57,1.205615977,3.27079783,-2.010906729,35.04300641,1.999,2.359,1452.438,2
47161,24,5/25/2008 5:57,1.205615977,3.268541802,-2.010760007,35.1077967,1.999,2.357,1461.813,2
47162,24,5/25/2008 5:57,1.205615977,3.266233298,-2.012115821,35.17852095,1.999,2.355,1471.204,2
47163,24,5/25/2008 5:57,1.205615977,3.264082304,-2.009869403,35.2293557,1.999,2.352,1480.532,2
47164,24,5/25/2008 5:57,1.205615977,3.261951065,-2.010976443,35.29138136,1.999,2.35,1489.891,2
47165,24,5/25/2008 5:57,1.205615977,3.259362005,-2.008163038,35.34859623,1.9988,2.348,1499.266,2
47166,24,5/25/2008 5:57,1.205615977,3.257318214,-2.008189916,35.41907337,1.999,2.346,1508.594,2
47167,24,5/25/2008 5:57,1.205615977,3.254821455,-2.010085338,35.48087307,1.999,2.344,1518.032,2
47168,24,5/25/2008 5:57,1.205615977,3.252375194,-2.010293307,35.54103519,1.9988,2.341,1527.422,2
47169,24,5/25/2008 5:57,1.205615977,3.249920649,-2.009039167,35.6054116,1.999,2.338,1536.75,2
47170,24,5/25/2008 5:57,1.205615977,3.247726063,-2.00979364,35.66716124,1.999,2.336,1546.11,2
47171,24,5/25/2008 5:57,1.205615977,3.2451371,-2.009027052,35.72406536,1.9988,2.334,1555.438,2
47172,24,5/25/2008 5:57,1.205615977,3.242627987,-2.011604431,35.79496435,1.9988,2.332,1564.86,2
47173,24,5/25/2008 5:57,1.205615977,3.240124308,-2.009120765,35.84857665,1.9988,2.329,1574.188,2
47174,24,5/25/2008 5:57,1.205615977,3.237724365,-2.009437108,35.90081142,1.9988,2.327,1583.516,2
47175,24,5/25/2008 5:57,1.205615977,3.235031389,-2.010437989,35.97021422,1.999,2.324,1592.969,2
47176,24,5/25/2008 5:57,1.205615977,3.232480191,-2.010484975,36.04603169,1.999,2.322,1602.329,2
47177,24,5/25/2008 5:57,1.205615977,3.229901705,-2.010613777,36.09706601,1.9988,2.319,1611.688,2
47178,24,5/25/2008 5:57,1.205615977,3.227178437,-2.00988379,36.16554676,1.9988,2.317,1621.079,2
47179,24,5/25/2008 5:57,1.205615977,3.22465832,-2.010467733,36.23756757,1.999,2.313,1630.454,2
47180,24,5/25/2008 5:57,1.205615977,3.22190677,-2.013436188,36.28716006,1.999,2.311,1639.782,2
47181,24,5/25/2008 5:57,1.205615977,3.219177543,-2.011025467,36.36354646,1.999,2.308,1649.204,2
47182,24,5/25/2008 5:57,1.205615977,3.216145362,-2.009608554,36.41796402,1.999,2.305,1658.547,2
47183,24,5/25/2008 5:57,1.205615977,3.213462846,-2.009388936,36.48950849,1.999,2.303,1667.907,2
47184,24,5/25/2008 5:57,1.205615977,3.210589216,-2.009576812,36.5417585,1.9988,2.299,1677.266,2
47185,24,5/25/2008 5:57,1.205615977,3.207649963,-2.011662446,36.63200729,1.999,2.297,1686.625,2
47186,24,5/25/2008 5:57,1.205615977,3.204687063,-2.014151083,36.68881069,1.999,2.294,1695.985,2
47187,24,5/25/2008 5:57,1.205615977,3.201695772,-2.012974142,36.74400688,1.999,2.291,1705.36,2
47188,24,5/25/2008 5:57,1.205615977,3.198776919,-2.011347606,36.80219791,1.999,2.288,1714.672,2
47189,24,5/25/2008 5:57,1.205615977,3.195576268,-2.009045043,36.8666873,1.9988,2.285,1724.079,2
47190,24,5/25/2008 5:57,1.205615977,3.192166849,-2.011409239,36.93578502,1.9988,2.281,1733.407,2
47191,24,5/25/2008 5:57,1.205615977,3.189018357,-2.007981504,36.99783858,1.999,2.278,1742.735,2
47192,24,5/25/2008 5:57,1.205615977,3.185768371,-2.007748942,37.06270813,1.999,2.275,1752.079,2
47193,24,5/25/2008 5:57,1.205615977,3.182287094,-2.010800792,37.13284894,1.999,2.271,1761.422,2
47194,24,5/25/2008 5:57,1.205615977,3.178794323,-2.010559412,37.19426593,1.999,2.268,1770.766,2
47195,24,5/25/2008 5:57,1.205615977,3.175217888,-2.012066972,37.24925558,1.999,2.265,1780.141,2
47196,24,5/25/2008 5:57,1.205615977,3.171578984,-2.011205844,37.3216919,1.999,2.261,1789.532,2
47197,24,5/25/2008 5:57,1.205615977,3.167894268,-2.009252251,37.38928973,1.9988,2.257,1798.891,2
47198,24,5/25/2008 5:57,1.205615977,3.164223655,-2.008477939,37.45296824,1.999,2.254,1808.25,2
47199,24,5/25/2008 5:57,1.205615977,3.160236702,-2.011529319,37.51113574,1.9988,2.249,1817.625,2
47200,24,5/25/2008 5:57,1.205615977,3.156344547,-2.009427259,37.58636211,1.999,2.246,1826.954,2
47201,24,5/25/2008 5:57,1.205615977,3.152084884,-2.011711765,37.65864369,1.999,2.242,1836.375,2
47202,24,5/25/2008 5:57,1.205615977,3.147887987,-2.012546272,37.7200716,1.999,2.237,1845.735,2
47203,24,5/25/2008 5:57,1.205615977,3.143705152,-2.011090085,37.78877577,1.999,2.233,1855.079,2
47204,24,5/25/2008 5:57,1.205615977,3.139229064,-2.009345949,37.86300606,1.999,2.229,1864.469,2
47205,24,5/25/2008 5:57,1.205615977,3.134488368,-2.00999384,37.93573469,1.9988,2.225,1873.829,2
47206,24,5/25/2008 5:57,1.205615977,3.129535541,-2.008199432,38.0035045,1.999,2.22,1883.204,2
47207,24,5/25/2008 5:57,1.205615977,3.124533425,-2.009224258,38.07563363,1.9988,2.215,1892.563,2
47208,24,5/25/2008 5:57,1.205615977,3.119476607,-2.012261471,38.13731436,1.9988,2.209,1901.922,2
47209,24,5/25/2008 5:57,1.205615977,3.114200258,-2.011543166,38.21841687,1.999,2.205,1911.297,2
47210,24,5/25/2008 5:57,1.205615977,3.108854947,-2.008697049,38.27891447,1.999,2.199,1920.672,2
47211,24,5/25/2008 5:57,1.205615977,3.102973088,-2.010876714,38.35654473,1.9988,2.193,1930.047,2
47212,24,5/25/2008 5:57,1.205615977,3.09697189,-2.010464804,38.42993232,1.999,2.187,1939.422,2
47213,24,5/25/2008 5:57,1.205615977,3.090756643,-2.008857053,38.50518318,1.9988,2.181,1948.766,2
47214,24,5/25/2008 5:57,1.205615977,3.084140033,-2.010252137,38.57287078,1.999,2.175,1958.125,2
47215,24,5/25/2008 5:57,1.205615977,3.077246965,-2.008895558,38.65074755,1.999,2.169,1967.5,2
47216,24,5/25/2008 5:57,1.205615977,3.070238425,-2.010695349,38.72872332,1.999,2.161,1976.86,2
47217,24,5/25/2008 5:57,1.205615977,3.062653236,-2.010120294,38.8120644,1.999,2.153,1986.188,2
